trip_id,stop_id,delay_sec
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,2917,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,381,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,1283,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,309,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,1096,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,1321,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,960,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,429,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,842,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,263,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,1169,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,652,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,1034,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,228,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,92,
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,949,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2778,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2632,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2635,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2801,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2799,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2797,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2795,
6170560-L3_R_97__10:20-JANV2025-L3-Semaine-09,2793,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2515,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2509,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2521,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2504,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2538,
6452661-T1_R_57_VT101_10:23-SETP2025-L1-Semaine-04,2512,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,2884,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,2837,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,2835,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,1158,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,816,
6257279-59_R_98_5901_10:08-PROJET2025-59-Semaine-26,2853,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7154,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7129,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7044,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7175,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7167,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7281,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7269,
6253088-14_R_99_1407_10:25-SETP2025-14-L-Ma-J-V-38,7109,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,463,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,873,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,2656,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,15,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1033,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1208,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1305,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,2910,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1125,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,52,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1446,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1092,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1296,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1016,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1348,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1061,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,478,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,303,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,324,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,404,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1455,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,938,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,1476,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,279,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,711,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,526,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,510,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,801,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,772,
6409575-57_A_50_5709_10:30-SETP2025-57-Semaine-06,2826,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,270,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1013,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1140,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,515,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,140,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,384,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1059,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,399,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1265,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1563,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,307,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,331,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1325,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,1331,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,2666,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,5,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,218,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,871,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,420,
6414766-34_A_26_3401_11:02-PROJET2025-34-L-Ma-J-V-20,471,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1138,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1190,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,817,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1027,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,442,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,495,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1346,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,283,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,857,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,912,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1179,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,14,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,1426,
6413105-38_A_50_3802_10:56-SETP2025-38-Semaine-41,2651,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,2581,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,312,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,148,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,98,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,89,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,703,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,2588,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,497,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,1019,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,1180,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,705,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,768,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,886,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,511,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,96,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,788,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8045,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8155,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8130,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8073,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8106,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8123,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8161,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8002,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8145,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8003,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8070,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8172,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8069,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8127,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8244,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8089,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8137,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8132,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8170,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8052,
6429280-15_A_50_1501_11:04-SETP2025-15-Semaine-11,8148,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,744,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,366,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,951,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1049,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,76,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,262,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,238,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1291,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,994,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1408,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,158,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,2921,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1225,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,636,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,355,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,2545,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,611,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,432,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1323,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,670,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1319,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,266,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,1162,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,145,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,138,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,178,
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,2829,
6005509-B_R_99_VTB04_10:56-JANV2025-B-Semaine-03,2637,
6414250-07_A_49_0705_12:38-SETP2025-07-L-Ma-J-V-41,447,
6414250-07_A_49_0705_12:38-SETP2025-07-L-Ma-J-V-41,1593,
6452789-T1_A_12_VT109_10:11-SETP2025-L1-Semaine-04,2536,
6452789-T1_A_12_VT109_10:11-SETP2025-L1-Semaine-04,2542,
6452789-T1_A_12_VT109_10:11-SETP2025-L1-Semaine-04,2532,
6452789-T1_A_12_VT109_10:11-SETP2025-L1-Semaine-04,2528,
6452789-T1_A_12_VT109_10:11-SETP2025-L1-Semaine-04,2643,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5059,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5005,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5164,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5131,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5244,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5114,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5149,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5070,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5158,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5121,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5218,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,5220,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,2962,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5246,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5054,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,21543,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5250,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5251,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5069,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5150,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5115,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5245,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5025,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5046,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5082,
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,5059,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2540,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2534,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2536,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2542,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2532,
6452852-T1_A_12_VT110_10:15-SETP2025-L1-Semaine-04,2528,
6252424-11_R_97_1108_10:13-SETP2025-11-Semaine-37,981,
6252424-11_R_97_1108_10:13-SETP2025-11-Semaine-37,250,
6252424-11_R_97_1108_10:13-SETP2025-11-Semaine-37,596,
6252424-11_R_97_1108_10:13-SETP2025-11-Semaine-37,752,
6252424-11_R_97_1108_10:13-SETP2025-11-Semaine-37,1538,
6005535-B_R_99_VTB01_10:46-JANV2025-B-Semaine-03,2812,
6005535-B_R_99_VTB01_10:46-JANV2025-B-Semaine-03,2630,
6005535-B_R_99_VTB01_10:46-JANV2025-B-Semaine-03,2637,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,2581,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,312,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,148,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,98,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,89,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,703,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,2588,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,497,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,1019,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,1180,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,705,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,768,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,886,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,511,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,96,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,788,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8045,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8155,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8130,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8073,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8106,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8123,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8161,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8002,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8145,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8003,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8070,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8172,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8069,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8127,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8244,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8089,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8137,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8132,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8170,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8052,
6429234-15_A_50_1505_10:52-SETP2025-15-Semaine-11,8148,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,2832,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,746,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,617,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,473,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,254,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1568,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1220,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,533,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,804,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,950,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,971,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,166,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,36,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,534,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1133,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,359,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,532,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,931,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,82,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1099,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1127,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1110,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,35,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,416,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,375,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,1525,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,346,
6416287-51_A_49_5103_11:00-PROJET2025-51-Semaine-10,2832,
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,7045,
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,421,
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,1024,
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,468,
4523355-88_R_98_8801_13:25-RESEAU2023-88-Semaine-83-1101100,476,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,109,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1342,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,753,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,597,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,251,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,799,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,982,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,211,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1258,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1240,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1113,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1343,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1443,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1613,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1616,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,2980,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,451,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,60,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,70,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1015,
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,1223,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,507,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,576,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,581,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1418,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1416,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,383,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,397,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1286,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,522,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,104,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,253,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,220,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1316,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,761,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1318,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,1297,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,458,
5422152-75_R_97_7501_10:30-PROJET2024-75-Semaine-86-1101100,459,
6253100-14_R_97_14S1_11:40-SETP2025-14-L-Ma-J-V-38,775,
6253100-14_R_97_14S1_11:40-SETP2025-14-L-Ma-J-V-38,569,
6253100-14_R_97_14S1_11:40-SETP2025-14-L-Ma-J-V-38,135,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2517,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2507,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2519,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2513,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2539,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2503,
6452792-T1_A_12_VT118_10:47-SETP2025-L1-Semaine-04,2520,
6420770-81_R_98_8101_12:38-SETP2025-81-Semaine-40,447,
6420770-81_R_98_8101_12:38-SETP2025-81-Semaine-40,1593,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8148,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8124,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8095,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8138,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8090,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8144,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8003,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8070,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8172,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8069,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8127,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8001,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8160,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8107,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8072,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8129,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,8156,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,789,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,97,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,512,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,887,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,769,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,704,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,1181,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,1020,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,498,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,179,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,2581,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,2909,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1125,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,52,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1446,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1092,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1296,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1317,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,760,
6410629-64_A_50_6401_12:15-SETP2025-64-Semaine-37,1315,
