trip_id,stop_id,delay_sec,delay_min,arrival_time,departure_time,route_id,stop_name,stop_lat,stop_lon,route_short_name,route_long_name
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,2912,0.0,0.0,10:40:00,10:40:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,1355,0.0,0.0,10:41:00,10:41:00,40,Victoria,43.719265,7.273239,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,44,0.0,0.0,10:42:00,10:42:00,40,Arènes / Musée Matisse,43.720257,7.275093,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,65,0.0,0.0,10:43:00,10:43:00,40,Avenue Thérèse,43.72233,7.275526,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,201,0.0,0.0,10:44:00,10:44:00,40,Commandant Gérôme,43.724541,7.275408,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,2591,0.0,0.0,10:48:00,10:48:00,40,Ecole D'Infirmières,43.724936,7.27983,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,1029,0.0,0.0,10:51:00,10:51:00,40,Voie Romaine,43.723408,7.283112,40,Cimiez / Hôpital - Pasteur  Gassin
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,2821,0.0,0.0,10:52:00,10:52:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,2912,0.0,0.0,11:10:00,11:10:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,1355,0.0,0.0,11:11:00,11:11:00,40,Victoria,43.719265,7.273239,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,44,0.0,0.0,11:12:00,11:12:00,40,Arènes / Musée Matisse,43.720257,7.275093,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,65,0.0,0.0,11:13:00,11:13:00,40,Avenue Thérèse,43.72233,7.275526,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,201,0.0,0.0,11:14:00,11:14:00,40,Commandant Gérôme,43.724541,7.275408,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,2591,0.0,0.0,11:18:00,11:18:00,40,Ecole D'Infirmières,43.724936,7.27983,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,1029,0.0,0.0,11:21:00,11:21:00,40,Voie Romaine,43.723408,7.283112,40,Cimiez / Hôpital - Pasteur  Gassin
4350564-40_R_99_4001_11:10-RESEAU2023-40-Semaine-04,2821,0.0,0.0,11:22:00,11:22:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,2912,0.0,0.0,11:40:00,11:40:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,1355,0.0,0.0,11:41:00,11:41:00,40,Victoria,43.719265,7.273239,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,201,0.0,0.0,11:44:00,11:44:00,40,Commandant Gérôme,43.724541,7.275408,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,2591,0.0,0.0,11:48:00,11:48:00,40,Ecole D'Infirmières,43.724936,7.27983,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,1029,0.0,0.0,11:51:00,11:51:00,40,Voie Romaine,43.723408,7.283112,40,Cimiez / Hôpital - Pasteur  Gassin
4350565-40_R_99_4001_11:40-RESEAU2023-40-Semaine-04,2821,0.0,0.0,11:52:00,11:52:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,2912,0.0,0.0,12:10:00,12:10:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,201,0.0,0.0,12:14:00,12:14:00,40,Commandant Gérôme,43.724541,7.275408,40,Cimiez / Hôpital - Pasteur  Gassin
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,2591,0.0,0.0,12:18:00,12:18:00,40,Ecole D'Infirmières,43.724936,7.27983,40,Cimiez / Hôpital - Pasteur  Gassin
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,1029,0.0,0.0,12:21:00,12:21:00,40,Voie Romaine,43.723408,7.283112,40,Cimiez / Hôpital - Pasteur  Gassin
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,2821,0.0,0.0,12:22:00,12:22:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350567-40_R_99_4001_12:40-RESEAU2023-40-Semaine-04,201,0.0,0.0,12:44:00,12:44:00,40,Commandant Gérôme,43.724541,7.275408,40,Cimiez / Hôpital - Pasteur  Gassin
4350567-40_R_99_4001_12:40-RESEAU2023-40-Semaine-04,1029,0.0,0.0,12:51:00,12:51:00,40,Voie Romaine,43.723408,7.283112,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,2821,0.0,0.0,10:53:00,10:53:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,276,0.0,0.0,10:55:00,10:55:00,40,Hôpital Pasteur,43.723408,7.285088,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,1502,0.0,0.0,10:56:00,10:56:00,40,Voie Romaine,43.723507,7.283108,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,642,0.0,0.0,10:57:00,10:57:00,40,Lacassagne,43.723873,7.281017,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,2590,0.0,0.0,10:59:00,10:59:00,40,Ecole D'Infirmières,43.725236,7.279583,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,200,0.0,0.0,11:02:00,11:02:00,40,Commandant Gérôme,43.724681,7.274368,40,Cimiez / Hôpital - Pasteur  Gassin
4350580-40_A_50_4001_10:53-RESEAU2023-40-Semaine-04,2912,0.0,0.0,11:04:00,11:04:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,2821,0.0,0.0,11:23:00,11:23:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,276,0.0,0.0,11:25:00,11:25:00,40,Hôpital Pasteur,43.723408,7.285088,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,1502,0.0,0.0,11:26:00,11:26:00,40,Voie Romaine,43.723507,7.283108,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,642,0.0,0.0,11:27:00,11:27:00,40,Lacassagne,43.723873,7.281017,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,2590,0.0,0.0,11:29:00,11:29:00,40,Ecole D'Infirmières,43.725236,7.279583,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,200,0.0,0.0,11:32:00,11:32:00,40,Commandant Gérôme,43.724681,7.274368,40,Cimiez / Hôpital - Pasteur  Gassin
4350581-40_A_50_4001_11:23-RESEAU2023-40-Semaine-04,2912,0.0,0.0,11:34:00,11:34:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,2821,0.0,0.0,11:53:00,11:53:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,276,0.0,0.0,11:55:00,11:55:00,40,Hôpital Pasteur,43.723408,7.285088,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,1502,0.0,0.0,11:56:00,11:56:00,40,Voie Romaine,43.723507,7.283108,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,642,0.0,0.0,11:57:00,11:57:00,40,Lacassagne,43.723873,7.281017,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,2590,0.0,0.0,11:59:00,11:59:00,40,Ecole D'Infirmières,43.725236,7.279583,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,200,0.0,0.0,12:02:00,12:02:00,40,Commandant Gérôme,43.724681,7.274368,40,Cimiez / Hôpital - Pasteur  Gassin
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,2912,0.0,0.0,12:04:00,12:04:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,2821,0.0,0.0,12:23:00,12:23:00,40,Pasteur / Gassin,43.72328,7.284521,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,276,0.0,0.0,12:25:00,12:25:00,40,Hôpital Pasteur,43.723408,7.285088,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,1502,0.0,0.0,12:26:00,12:26:00,40,Voie Romaine,43.723507,7.283108,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,642,0.0,0.0,12:27:00,12:27:00,40,Lacassagne,43.723873,7.281017,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,2590,0.0,0.0,12:29:00,12:29:00,40,Ecole D'Infirmières,43.725236,7.279583,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,200,0.0,0.0,12:32:00,12:32:00,40,Commandant Gérôme,43.724681,7.274368,40,Cimiez / Hôpital - Pasteur  Gassin
4350583-40_A_50_4001_12:23-RESEAU2023-40-Semaine-04,2912,0.0,0.0,12:34:00,12:34:00,40,Cimiez Hopital,43.721085,7.27214,40,Cimiez / Hôpital - Pasteur  Gassin
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,8030,0.0,0.0,11:23:00,11:23:00,80,Col de Villefranche,43.706268,7.301438,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,2705,0.0,0.0,11:24:00,11:24:00,80,Avenue du Mont Alban,43.706719,7.298076,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,1404,0.0,0.0,11:26:00,11:26:00,80,Villa Verte,43.708856,7.297846,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,336,0.0,0.0,11:26:00,11:26:00,80,Dillies,43.709734,7.296493,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,1151,0.0,0.0,11:27:00,11:27:00,80,Castel,43.70856,7.295498,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,1399,0.0,0.0,11:28:00,11:28:00,80,Les Rochers,43.71013,7.295542,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,1011,0.0,0.0,11:30:00,11:30:00,80,Parc Boron,43.709537,7.294351,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,480,0.0,0.0,11:31:00,11:31:00,80,Grande Corniche,43.70807,7.292764,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,117,0.0,0.0,11:32:00,11:32:00,80,Bischoffsheim,43.705922,7.291451,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515167-80_A_48_8001_11:23-RESEAU2023-80-Semaine-94,2851,0.0,0.0,11:33:00,11:33:00,80,Riquier,43.705874,7.289729,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,1152,0.0,0.0,11:35:00,11:35:00,80,Riquier,43.705211,7.290152,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,118,0.0,0.0,11:36:00,11:36:00,80,Bischoffsheim,43.706012,7.291692,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,481,0.0,0.0,11:37:00,11:37:00,80,Grande Corniche,43.708008,7.292856,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,1010,0.0,0.0,11:38:00,11:38:00,80,Parc Boron,43.709565,7.294475,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,329,0.0,0.0,11:38:00,11:38:00,80,Deux Corniches,43.710813,7.295181,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,1400,0.0,0.0,11:39:00,11:39:00,80,Les Rochers,43.710642,7.295399,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,195,0.0,0.0,11:40:00,11:40:00,80,Castel,43.70852,7.295528,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,337,0.0,0.0,11:41:00,11:41:00,80,Dillies,43.709576,7.296809,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,1405,0.0,0.0,11:41:00,11:41:00,80,Villa Verte,43.708962,7.297781,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,64,0.0,0.0,11:42:00,11:42:00,80,Avenue du Mont Alban,43.707055,7.297432,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,263,0.0,0.0,11:44:00,11:44:00,80,Col de Villefranche,43.705287,7.300523,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8051,0.0,0.0,11:45:00,11:45:00,80,F.Ferry,43.705537,7.303065,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8237,0.0,0.0,11:45:00,11:45:00,80,Soleil d'Or,43.705179,7.305669,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8236,0.0,0.0,11:46:00,11:46:00,80,Settimelli,43.70525,7.307033,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,21663,0.0,0.0,11:47:00,11:47:00,80,Maison de retraite,43.704884,7.307559,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8251,0.0,0.0,11:48:00,11:48:00,80,La Barmassa,43.705892,7.309568,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8026,0.0,0.0,11:48:00,11:48:00,80,Cimetière / Villefranche,43.704177,7.309262,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8216,0.0,0.0,11:49:00,11:49:00,80,Octroi / Libération,43.702632,7.308633,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8087,0.0,0.0,11:50:00,11:50:00,80,La Poste,43.703439,7.309872,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8191,0.0,0.0,11:51:00,11:51:00,80,Place Charles D'Anjou,43.704235,7.309861,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8067,0.0,0.0,11:53:00,11:53:00,80,Hôtel de Ville,43.702562,7.310898,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8234,0.0,0.0,11:56:00,11:56:00,80,Port de la Santé,43.702576,7.311318,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515172-80_R_99_8001_11:35-RESEAU2023-80-Semaine-94,8233,0.0,0.0,12:03:00,12:03:00,80,Le Gentilhomme,43.706717,7.313951,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515173-80_R_99_8001_13:35-RESEAU2023-80-Semaine-94,1152,0.0,0.0,13:35:00,13:35:00,80,Riquier,43.705211,7.290152,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515174-80_R_95_8001_14:38-RESEAU2023-80-Semaine-94,2676,0.0,0.0,14:38:00,14:38:00,80,Vauban,43.708779,7.285926,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8233,0.0,0.0,12:04:00,12:04:00,80,Le Gentilhomme,43.706717,7.313951,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8147,0.0,0.0,12:07:00,12:07:00,80,Port de la Santé,43.702659,7.311543,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8068,0.0,0.0,12:08:00,12:08:00,80,Mairie Villefranche-sur-Mer,43.702506,7.311104,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8140,0.0,0.0,12:10:00,12:10:00,80,Place Charles D'Anjou,43.704311,7.309978,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8088,0.0,0.0,12:11:00,12:11:00,80,La Poste,43.703436,7.309847,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8238,0.0,0.0,12:12:00,12:12:00,80,Sacré Cœur,43.702584,7.308889,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8240,0.0,0.0,12:13:00,12:13:00,80,Maternelle,43.700414,7.307495,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8245,0.0,0.0,12:15:00,12:15:00,80,La Corderie,43.699576,7.308467,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8242,0.0,0.0,12:16:00,12:16:00,80,Darse-Capitainerie,43.697361,7.306521,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8149,0.0,0.0,12:18:00,12:18:00,80,Rochambeau,43.695724,7.30685,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8243,0.0,0.0,12:20:00,12:20:00,80,Darse-Capitainerie,43.697399,7.306661,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8246,0.0,0.0,12:20:00,12:20:00,80,La Corderie,43.699506,7.308573,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8241,0.0,0.0,12:21:00,12:21:00,80,Maternelle,43.700516,7.307628,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8239,0.0,0.0,12:23:00,12:23:00,80,Sacré Cœur,43.702565,7.309098,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8215,0.0,0.0,12:23:00,12:23:00,80,Octroi / Grande-Bretagne,43.702621,7.308469,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8080,0.0,0.0,12:24:00,12:24:00,80,La Jeunesse,43.703214,7.307758,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8012,0.0,0.0,12:24:00,12:24:00,80,Cauvin,43.703319,7.306665,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8062,0.0,0.0,12:25:00,12:25:00,80,Hermitage,43.703888,7.306655,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8125,0.0,0.0,12:25:00,12:25:00,80,Maison de Retraite,43.704528,7.307667,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8162,0.0,0.0,12:25:00,12:25:00,80,Settimelli,43.705147,7.307327,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8163,0.0,0.0,12:26:00,12:26:00,80,Soleil d'Or,43.705135,7.305873,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8050,0.0,0.0,12:27:00,12:27:00,80,F.Ferry,43.705541,7.303356,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,8030,0.0,0.0,12:27:00,12:27:00,80,Col de Villefranche,43.706268,7.301438,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,2705,0.0,0.0,12:28:00,12:28:00,80,Avenue du Mont Alban,43.706719,7.298076,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,1404,0.0,0.0,12:30:00,12:30:00,80,Villa Verte,43.708856,7.297846,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,336,0.0,0.0,12:30:00,12:30:00,80,Dillies,43.709734,7.296493,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,1151,0.0,0.0,12:31:00,12:31:00,80,Castel,43.70856,7.295498,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,1399,0.0,0.0,12:32:00,12:32:00,80,Les Rochers,43.71013,7.295542,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,1011,0.0,0.0,12:34:00,12:34:00,80,Parc Boron,43.709537,7.294351,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515181-80_A_49_8001_12:04-RESEAU2023-80-Semaine-94,2851,0.0,0.0,12:37:00,12:37:00,80,Riquier,43.705874,7.289729,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8233,0.0,0.0,10:44:00,10:44:00,80,Le Gentilhomme,43.706717,7.313951,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8147,0.0,0.0,10:47:00,10:47:00,80,Port de la Santé,43.702659,7.311543,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8068,0.0,0.0,10:48:00,10:48:00,80,Mairie Villefranche-sur-Mer,43.702506,7.311104,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8140,0.0,0.0,10:50:00,10:50:00,80,Place Charles D'Anjou,43.704311,7.309978,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8088,0.0,0.0,10:51:00,10:51:00,80,La Poste,43.703436,7.309847,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8215,0.0,0.0,10:53:00,10:53:00,80,Octroi / Grande-Bretagne,43.702621,7.308469,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8080,0.0,0.0,10:54:00,10:54:00,80,La Jeunesse,43.703214,7.307758,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8012,0.0,0.0,10:54:00,10:54:00,80,Cauvin,43.703319,7.306665,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8062,0.0,0.0,10:55:00,10:55:00,80,Hermitage,43.703888,7.306655,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
4515182-80_A_46_8001_10:44-RESEAU2023-80-Semaine-94,8125,0.0,0.0,10:55:00,10:55:00,80,Maison de Retraite,43.704528,7.307667,80,Riquier - Vauban - Le Gentilhomme - Rochambeau
